sym,day,variant,cost_model,ambiguity_policy,experiment,setup_ts,entry_ts,entry_et,kind,trigger,limit_cap,stop,risk_per_share,planned_shares,filled_shares,entry_fill,entry_slippage,exit_ts,exit_et,exit_price,exit_reason,gross_pnl,commissions,slippage_cost,net_pnl,net_r,mae_r,mfe_r,bars_held,ambiguous,halt_flag,participation_capped,ctx_gap_pct,ctx_price,ctx_rvol_at_time,ctx_push_pct,ctx_push_rvol,ctx_pullback_number,ctx_pullback_bars,ctx_pullback_depth_pct,ctx_pullback_volume_ratio,ctx_confluence_count,ctx_support_reasons,ctx_room_to_hod_r,ctx_is_new_high_trigger,ctx_hod_at_time,ctx_vwap,ctx_ema9,ctx_ema20,ctx_macd,ctx_macd_hist,ctx_atr,ctx_uses_atr_stop,ctx_risk_pct,ctx_scan_ts,ctx_kind,ctx_float_m,ctx_float_provenance,ctx_catalyst,ctx_catalyst_source
SKYQ,2026-07-29,base_A,realistic,pessimistic,exp1_common_exits,1785354480,1785354480,2026-07-29T15:49:00-04:00,pullback,4.580000171661377,4.680000171661376,4.52000020980835,0.05999996185302692,153,153,4.615006057070357,0.035005885408979566,1785354540,2026-07-29T15:49:00-04:00,4.48499432439937,STOP,-14.535894631087082,2.0,5.355900467573874,-21.891795098660957,-2.3847286511000485,-1.7500982491578578,0.0,0,True,False,False,23.70571845975626,4.539999961853027,3.4805921284950956,5.517247200390327,3.011413938645254,1,1,24.999950329514004,0.7531951987625148,0,,1.9999984105418163,False,4.7,4.341271611848619,4.450866612691154,4.378609097254446,0.07567817616194805,0.016122878794826462,0.0474319651649443,False,1.310042786117673,1785332100,pullback,,unavailable,,
USDE,2026-08-21,base_A,realistic,pessimistic,exp1_common_exits,1787324220,1787324220,2026-08-21T10:58:00-04:00,pullback,5.759899864196777,5.859899864196777,5.620000114440918,0.13989974975585895,117,117,5.8249014119674065,0.06500154777062929,1787324280,2026-08-21T10:58:00-04:00,6.039700088430859,T2,24.622355957031157,3.0,7.605095571924696,14.01726038510646,0.8563678242900633,-0.9363941240682447,3.3245130938209035,0,False,False,False,43.49750280380249,5.7399001121521,50.410951219915056,6.851849611567575,2.306001447811466,1,2,37.83781345609102,0.7824203401628459,0,,1.0014330362645067,False,5.900000095367432,5.2295320037734045,5.606762352505054,5.5137051483174915,0.09079510788440448,0.02884807972014418,0.10935855046549625,False,2.4288573248550405,1787319300,pullback,,unavailable,,
USDE,2026-08-21,base_A,realistic,pessimistic,exp1_common_exits,1787325480,1787325480,2026-08-21T11:19:00-04:00,pullback,7.140000114440918,7.240000114440917,6.9700000190734865,0.17000009536743121,108,108,7.210001606319069,0.07000149187815098,1787325540,2026-08-21T11:19:00-04:00,7.480001070188342,T2,27.54001544952384,3.0,7.5600785014836305,16.97993694804021,0.9248326482874455,-0.8235373889355682,2.294106350179235,0,False,False,False,76.50250196456909,7.060100078582764,52.02284344785208,9.46564683213425,2.2053662685089663,3,1,30.64517617598063,0.5413139906659824,0,,0.17647026484418654,False,7.170000076293945,5.55374830737949,6.735081639587582,6.435284546342485,0.3299890654193449,0.05010533744603446,0.2358789711268838,False,2.380953678468431,1787319300,pullback,,unavailable,,
USDE,2026-08-21,base_A,realistic,pessimistic,exp1_common_exits,1787341260,1787341260,2026-08-21T15:42:00-04:00,pullback,7.870000133514404,7.970000133514404,7.729999771118164,0.1400003623962398,117,117,7.958560170673016,0.08856003715861183,1787341620,2026-08-21T15:47:00-04:00,7.644995379129785,STOP,-26.741566747917645,2.0,9.945513862640317,-38.68708061055796,-2.361842519388568,-1.8468549436756556,0.08171135647676055,5,False,False,False,94.50000524520874,7.78000020980835,32.91780976659117,7.785234074566581,2.310671058911577,1,1,50.0,0.48159845552608643,0,,6.57141033488734,False,8.789999961853027,6.733206481844936,7.664514093071015,7.676241123299763,-0.03108074666279048,0.021890911163385388,0.17580944548528918,False,1.7789118172952516,1787319300,pullback,,unavailable,,
VEEE,2026-07-27,base_A,realistic,pessimistic,exp1_common_exits,1785168540,1785168540,2026-07-27T12:10:00-04:00,pullback,17.569999465942384,17.74569946060181,17.490099182128905,0.07990028381347969,113,49,17.648257128756637,0.07825766281425284,1785168600,2026-07-27T12:10:00-04:00,17.376742260891803,STOP_GAP,-9.46960304747848,2.0,3.8346254778983893,-15.304228525376868,-3.909012327472534,-4.35865650376246,0.0,0,True,False,True,35.38935315662148,17.559999465942383,,5.647053438074448,2.1654880469916487,1,4,47.90628551446805,0.19745415972116986,2,ema9|half_dollar,71.91464466149293,False,23.31599998474121,18.670160189857153,17.517755737611903,17.40376645409844,0.11961178786321724,0.020022662484680084,0.25608762037550614,False,0.45475404804853914,1785159300,pullback,,unavailable,,
VRAX,2026-08-19,base_A,realistic,pessimistic,exp1_common_exits,1787150820,1787150820,2026-08-19T10:48:00-04:00,pullback,3.359999904632568,3.4599999046325682,3.305000057220459,0.05499984741210895,156,156,3.4223250619772703,0.052325176418188075,1787151000,2026-08-19T10:50:00-04:00,3.3700154360732646,STOP,4.289988098144501,3.0,8.15998246840186,-6.86999437025736,-0.8007008659568035,-1.4968250219151293,1.2304570056784077,2,False,False,False,20.108698140395546,3.315000057220459,,5.329346721855139,3.247228875918866,1,1,20.64889286487916,0.3772539422344331,0,,23.636430945465126,False,4.66,3.436753608843573,3.2776253970265863,3.265369697781822,0.00374333854555875,0.01047937964750243,0.06793361957084144,False,1.6369002670588897,1787146500,pullback,,unavailable,,
WETO,2026-08-17,base_A,realistic,pessimistic,exp1_common_exits,1786983120,1786983120,2026-08-17T12:13:00-04:00,pullback,16.80999923706055,16.978099229431155,16.649999847412108,0.15999938964844063,111,111,16.956984266346783,0.14698502928623372,1786983240,2026-08-17T12:14:00-04:00,16.8100071902893,STOP_AMBIGUOUS,8.799966430664277,3.0,16.313921859976766,-10.513955429312489,-0.5920042532107156,-1.8561596990290032,3.080733046533437,1,False,False,False,103.34549403402482,16.71500015258789,0.4737394574673216,6.1490667556604715,3.206790253789958,2,3,43.43438430193914,0.4106750943727504,0,,43.250166893641165,False,23.729999542236328,15.605934496213202,16.629410011158285,16.614943653027083,-0.04708801293489984,0.07688184143473142,0.32178895942728314,False,0.9518108085079167,1786973700,pullback,,unavailable,,
WFF,2026-08-18,base_A,realistic,pessimistic,exp1_common_exits,1787063880,1787063880,2026-08-18T10:39:00-04:00,pullback,2.578900108337402,2.678900108337402,2.5309267277076444,0.047973380629757756,161,161,2.6239055313563435,0.045005423018941206,1787064000,2026-08-18T10:40:00-04:00,2.4859189797203523,STOP,-14.96958738744054,2.0,7.246247425954053,-24.215834813394594,-3.1352577181342154,-2.165900110974825,0.0,1,False,False,False,25.99010397646785,2.5450000762939453,,5.761311219732738,2.16312145877219,1,1,42.857142857142854,0.8633229520135112,0,,8.152435507536442,False,2.97,2.4865657670200165,2.496992927123723,2.4802002570914095,0.010988400046756386,0.01228762642281873,0.047973380629757915,True,1.8602263994120283,1787060100,pullback,,unavailable,,
WYHG,2026-08-11,base_A,realistic,pessimistic,exp1_common_exits,1786471380,1786471380,2026-08-11T14:04:00-04:00,pullback,6.810000190734863,6.910000190734863,6.74,0.07000019073486285,148,116,6.857549746615453,0.04754955588058981,1786471860,2026-08-11T14:11:00-04:00,6.684599680937357,STOP_GAP,-14.795768394868082,2.0,5.266439223791055,-22.062207618659137,-2.717013239418475,-1.822133999964111,0.03500543174564833,4,False,True,True,18.006997335463872,6.75,1.09670426281812,5.864199279666832,5.184643000296265,2,3,28.94739483861577,0.2860952380952381,0,,36.142758116700215,False,9.34000015258789,8.028336173187514,6.701650901940562,6.647966221240628,0.0365360102007104,0.03485487255036438,0.0994075867041307,False,1.0279029188589373,1786455300,pullback,,unavailable,,
XHLD,2026-08-10,base_A,realistic,pessimistic,exp1_common_exits,1786380180,1786380180,2026-08-10T12:44:00-04:00,pullback,3.2200000381469724,3.3200000381469725,3.190000047683716,0.02999999046325641,173,173,3.2699989035099897,0.04999886536301727,1786380300,2026-08-10T12:45:00-04:00,3.1400387229489666,STOP,-13.839802057945318,2.0,8.643309179111677,-24.483111237056995,-4.717363973031074,-4.333294664377833,0.0,1,False,False,False,58.66336405785593,3.2049999237060547,8.380588317975052,6.188927079870148,2.950378231346543,1,2,31.57890774207635,0.22310079997308188,0,,48.73001503309162,False,4.6819000244140625,3.5791408407168808,3.175677895685691,3.1673996193979743,0.0012628366823403958,0.010206074025199303,0.051712149844703244,False,0.9316767114239115,1786368900,pullback,,unavailable,,
XHLD,2026-08-12,base_A,realistic,pessimistic,exp1_common_exits,1786548180,1786548180,2026-08-12T11:24:00-04:00,pullback,4.499999771118164,4.5999997711181635,4.410100212097168,0.08989955902099567,137,137,4.545040076423147,0.045040305304983166,1786548540,2026-08-12T11:29:00-04:00,4.362586801691321,STOP,-18.486761412659156,2.0,6.509337225601059,-26.996098638260214,-2.191910806056247,-1.8358261573194674,0.9450551142072765,5,False,False,False,24.369751827625368,4.440000057220459,0.162829216755671,7.684311870819539,6.1368879537862435,1,2,42.99317275608759,0.14030570049471452,0,,4.338177329554563,False,4.89,4.239177864554743,4.39184152731602,4.354196879850135,0.030519407626608874,0.018785469632856447,0.06343853581234447,False,1.9977680798560875,1786541700,pullback,,unavailable,,
XOS,2026-08-18,base_A,realistic,pessimistic,exp1_common_exits,1787064660,1787064660,2026-08-18T10:52:00-04:00,pullback,4.450000057220459,4.550000057220458,4.370000114440918,0.07999994277954059,142,142,4.500001425438395,0.05000136821793576,1787064780,2026-08-18T10:53:00-04:00,4.319997716283554,STOP,-18.46018616164173,2.0,7.100340538345658,-27.56052669998739,-2.4261044377488097,-1.8750203511919052,0.0,1,False,False,False,112.44020284972956,4.440000057220459,,6.714621770943443,2.99506189420903,1,3,24.999914850426258,0.9458000494275964,0,,11.50000751019068,False,5.37,4.458518826414849,4.33674767409319,4.271854431799292,0.05643018370172381,0.027748751268736552,0.06223939187417694,False,1.7977515000193018,1787060100,pullback,,unavailable,,
YJ,2026-08-19,base_A,realistic,pessimistic,exp1_common_exits,1787150640,1787150640,2026-08-19T10:45:00-04:00,pullback,4.370000133514404,4.470000133514404,4.279999961853028,0.09000017166137653,137,137,4.455006053708241,0.08500592019383732,1787150820,2026-08-19T10:47:00-04:00,4.194993846034122,STOP,-23.97583458416428,2.0,11.645837867190078,-37.62167245135436,-3.0512247115852302,-3.277840484639138,0.0,2,False,False,False,146.55747552544233,4.29010009765625,,10.918103163181359,2.182528452901124,1,2,40.909090909090914,0.5672921431797322,0,,23.66662004267802,False,6.5,5.183035086493943,4.241391841357603,4.209907957074741,0.0007708601959066641,0.04217283868424818,0.15560671450436672,False,2.059500432760796,1787146500,pullback,,unavailable,,
YJ,2026-08-19,base_A,realistic,pessimistic,exp1_common_exits,1787165640,1787165640,2026-08-19T14:55:00-04:00,pullback,3.7098000144958494,3.8098000144958495,3.640000095367432,0.06979991912841754,148,148,3.7573092023440995,0.04750918784824997,1787165880,2026-08-19T14:58:00-04:00,3.7092997614113017,STOP,5.16519401550289,3.0,7.105097323585728,-4.939903308082838,-0.4781914574027743,-0.9643155173261085,1.3265173664954715,3,False,False,False,112.63218357572784,3.6998000144958496,,5.633804235778114,2.7261237962806537,2,2,49.999940395369435,0.5850504713439559,0,,39.974258141628425,False,6.5,5.0455805928697925,3.622203684175453,3.5827020521282735,0.022571795105533532,0.029349542245774508,0.06919701920559354,False,1.8815008586899027,1787146500,pullback,,unavailable,,
ZJYL,2026-08-10,base_A,realistic,pessimistic,exp1_common_exits,1786371420,1786371420,2026-08-10T10:18:00-04:00,pullback,3.4649999237060545,3.5649999237060546,3.390000095367432,0.07499982833862262,145,145,3.519911050447606,0.054911126741551845,1786371600,2026-08-10T10:20:00-04:00,3.3394887353526306,STOP,-18.83708848662528,2.0,7.324147202146173,-28.161235688771452,-2.5895448409078075,-1.9988201067831566,0.0,2,False,False,False,58.13953230482887,3.4000000953674316,,9.24764365466527,3.1848040107880933,1,2,28.81350726853786,0.4831800706566916,0,,33.32007728085742,False,5.964,3.362373972321332,3.32757660703091,3.2842267015978788,0.024502176155395627,0.034108127272266316,0.0732603835384136,False,2.164497258008744,1786368900,pullback,,unavailable,,
AMIX,2026-07-29,pullback_1_only,realistic,pessimistic,exp1_common_exits,1785354840,1785354840,2026-07-29T15:55:00-04:00,pullback,4.395000228881836,4.495000228881835,4.318749541820507,0.07625068706132865,144,144,4.444959111161477,0.049958882279641376,1785355020,2026-07-29T15:57:00-04:00,4.54745752590721,T2,16.470148405246995,3.0,7.200426150277162,6.269722254969835,0.5710078106799986,-1.376498528979389,2.2955960286209485,2,False,False,False,58.54545940052379,4.360000133514404,376.1722941656444,8.02919496316114,3.5133952022412887,1,2,50.0,0.5466334413157239,0,,37.44228257014759,False,7.25,5.1687821610881,4.2940541890730675,4.287230313924895,-0.005617023426113477,0.018353454935707756,0.07625068706132856,True,1.7349415947750277,1785332100,pullback,,unavailable,,
ARCT,2026-08-19,pullback_1_only,realistic,pessimistic,exp1_common_exits,1787151060,1787151060,2026-08-19T10:52:00-04:00,pullback,9.989999542236328,10.089999542236328,9.950000038146973,0.03999950408935504,166,166,10.045042886934976,0.055043344698647356,1787151240,2026-08-19T10:54:00-04:00,9.990021807190253,STOP,3.319958839416449,3.0,9.135391509267725,-8.815432669851276,-1.3276418618793355,-7.126154799729064,1.303953834659231,2,False,False,False,21.31546884127642,9.960000038146973,32.657626696550864,5.04201175583855,2.5061869407957356,1,1,8.333333333333332,0.19141663501709077,0,,84.50105906845934,False,13.37,10.13307460048993,9.801437288791353,9.784957312205943,8.926062384695399e-05,0.023523073435781177,0.09119281663030133,False,0.40039545467687665,1787146500,pullback,,unavailable,,
ASPN,2026-08-06,pullback_1_only,realistic,pessimistic,exp1_common_exits,1786023300,1786023300,2026-08-06T09:36:00-04:00,pullback,7.7099998092651365,7.809999809265136,7.535044760928949,0.17495504833618725,106,106,7.74500295452027,0.03500314525513421,1786023720,2026-08-06T09:42:00-04:00,7.709999732519561,STOP,9.272617561817892,3.0,3.710359347584723,2.56225821423317,0.13816261682051037,-1.1717466550225901,1.6289714481589674,6,False,False,False,51.796400631518914,7.605000019073486,56.96007463525392,11.75616775726732,3.8436820576231208,1,1,45.6790014440514,2.5822157460358914,0,,-0.05715753900844377,True,7.699999809265137,7.386762773258862,7.096828756802417,6.829707767805316,0.2427652584154698,0.10549324536177096,0.17495504833618686,True,2.269196532611364,1786023300,pullback,,unavailable,,
AVAH,2026-08-13,pullback_1_only,realistic,pessimistic,exp1_common_exits,1786628160,1786628160,2026-08-13T09:37:00-04:00,pullback,10.369999656677246,10.473699653244019,10.250000228881836,0.11999942779540973,125,125,10.405022608162552,0.03502295148530587,1786628220,2026-08-13T09:37:00-04:00,10.21497727739653,STOP,-19.377797410089535,2.0,4.377868935663233,-25.75566634575277,-1.7170526105950639,-2.0835338949918283,0.0,0,True,False,False,13.812154405032112,10.300000190734863,2.973523681704044,8.215180423110455,3.434286591292781,1,1,15.228409808805269,1.1530860519390238,0,,0.666672706632803,False,10.45,9.939690306453674,10.099892728405532,10.0532862271744,0.03573297581477064,0.029985518029676975,0.16182719396976591,False,1.1571787055763503,1786628100,pullback,,unavailable,,
BIYA,2026-07-27,pullback_1_only,realistic,pessimistic,exp1_common_exits,1785173700,1785173700,2026-07-27T13:36:00-04:00,pullback,3.9997999763488767,4.099799976348876,3.9600000286102297,0.039799947738647035,166,166,4.054805385011233,0.05500540866235601,1785173760,2026-07-27T13:36:00-04:00,3.6951946245255103,STOP_GAP,-50.56448840267882,2.0,9.130897837951098,-61.695386240629915,-9.338176916647402,-7.658436815364378,0.0,0,True,False,False,105.77202748385686,3.971400022506714,,5.744132412825949,2.0311410893909123,1,2,36.36366591962269,0.267571482832637,0,,15.080420010222227,False,4.599999904632568,3.65821188444147,3.937014457635922,3.929922694804957,0.003006318681216147,0.00883089351546698,0.07859153880917495,False,0.9950484517722678,1785159300,pullback,,unavailable,,
CDTG,2026-08-20,pullback_1_only,realistic,pessimistic,exp1_common_exits,1787249640,1787249640,2026-08-20T14:15:00-04:00,pullback,2.8301000690460203,2.9301000690460204,2.7555823012335767,0.07451776781244357,145,145,2.880189199160486,0.05008913011446561,1787249760,2026-08-20T14:16:00-04:00,2.7055016353798593,STOP,-18.06800019940186,2.0,7.261696548789003,-27.329696748190866,-2.5293386095957175,-1.7470893584488982,0.0,1,False,False,False,-6.6378742567736415,2.8101999759674072,0.8038221708476649,12.04819080993089,4.846110459843843,1,3,19.56661853259699,0.4002784148609637,0,,24.8249486478001,False,4.679999828338623,3.7376477209802315,2.711807695389912,2.64972981766508,0.04428303399761546,0.035704718209780106,0.07451776781244368,True,2.6330435671683605,1787232900,pullback,,unavailable,,
CRSR,2026-08-07,pullback_1_only,realistic,pessimistic,exp1_common_exits,1786109580,1786109580,2026-08-07T09:34:00-04:00,pullback,12.619999656677246,12.746199653244018,12.357500305175781,0.2624993515014644,86,86,12.684606078302412,0.03500604931071275,1786109700,2026-08-07T09:35:00-04:00,13.174599796216945,T2,33.862416343688935,3.0,3.010344418981367,27.85207192470757,1.2337603868262557,-0.20802323338764345,2.801507865772501,1,False,False,False,18.284642759971312,12.550000190734863,13.928109099209886,7.185125840672379,3.102092681570901,1,1,36.7646893828047,0.4555435077256709,0,,0.9142892809067173,False,12.86,12.407532094779407,12.41938830624549,12.407736298728505,-0.016507443928146515,0.03852070256778581,0.23417343612477043,False,2.0800266136503094,1786109700,pullback,,unavailable,,
DFNS,2026-07-27,pullback_1_only,realistic,pessimistic,exp1_common_exits,1785168300,1785168300,2026-07-27T12:06:00-04:00,pullback,6.873800048828125,6.973800048828124,6.77000020980835,0.10379983901977496,131,131,6.938668234927551,0.06486818609942618,1785168780,2026-07-27T12:13:00-04:00,7.086266585427453,T2,20.44856828689567,3.0,7.86017280689782,9.588395479997851,0.7051442402718331,-1.1432393767351272,7.816310436838748,7,False,False,False,56.78161657885007,6.820000171661377,,5.013598348342364,4.811921859315883,1,4,39.40579605405796,0.17609982156381981,0,,17.20811870268494,False,8.66,6.6835788570176335,6.787064366266495,6.756940485996932,0.02309702955582793,0.015884799963957915,0.09507298517650734,False,1.510079407059145,1785159300,pullback,,unavailable,,
EMBC,2026-08-07,pullback_1_only,realistic,pessimistic,exp1_common_exits,1786109760,1786109760,2026-08-07T09:37:00-04:00,pullback,4.390000114440918,4.490000114440917,4.2900001907348635,0.09999992370605426,133,133,4.425007360586785,0.035007246145867775,1786109880,2026-08-07T09:38:00-04:00,4.2549935115654405,STOP,-17.955953590305604,2.0,4.655888329533246,-24.611841919838852,-1.850515841894624,-2.050077268036187,0.0,1,False,False,False,23.85714394705636,4.335000038146973,31.14288318118991,10.606062430506404,2.896681353071635,1,1,19.047597422355032,0.6155388911457819,0,,-0.10000007629400182,True,4.380000114440918,4.12173147636999,4.217623469934971,4.148537434842326,0.06947316567587425,0.020662463218690266,0.07522500304485673,False,2.277902530733524,1786109700,pullback,,unavailable,,
ENTX,2026-07-27,pullback_1_only,realistic,pessimistic,exp1_common_exits,1785168420,1785168420,2026-07-27T12:08:00-04:00,pullback,3.750000009536743,3.850000009536743,3.6500000858306887,0.09999992370605426,133,133,3.8000025457250457,0.05000253618830261,1785170460,2026-07-27T12:41:00-04:00,3.7500488606278535,STOP,6.599994964599599,3.0,6.6469438858167695,-3.04694892121717,-0.2290940786358271,-1.3000256861518955,1.2989748433285,33,False,False,False,79.51707559718331,3.6800999641418457,,5.64971892200318,2.191687302014687,1,1,39.99995231629555,0.5724154135338346,0,,4.5000014305125875,False,4.199999809265137,3.3789982957311415,3.6014801641921887,3.5575213215371777,0.03451533750152658,0.022570112504027885,0.0690652044373882,False,2.6666646253797683,1785159300,pullback,,unavailable,,
FCUV,2026-08-03,pullback_1_only,realistic,pessimistic,exp1_common_exits,1785768360,1785768360,2026-08-03T10:47:00-04:00,pullback,15.670099983215332,15.826800983047486,15.290000190734863,0.3800997924804683,68,68,15.787838984996176,0.11773900178084498,1785768540,2026-08-03T10:49:00-04:00,15.172275120767107,STOP,-33.85303800976927,2.0,8.005304757807396,-43.858342767576666,-1.6968586715766056,-2.598893274355243,0.0,2,False,False,False,32.586203522971445,15.380000114440918,,7.275657223910035,2.5506048908454764,1,1,33.90449612236047,0.6647936872450101,0,,13.968963208675012,False,20.9797,15.296009057589384,15.04604264017951,14.946715936738666,0.04798286341934954,0.08894326871283695,0.3641798281777784,False,2.4256373149348343,1785764100,pullback,,unavailable,,
INLF,2026-08-05,pullback_1_only,realistic,pessimistic,exp1_common_exits,1785957240,1785957240,2026-08-05T15:15:00-04:00,pullback,6.3999998664855955,6.499999866485595,6.354999771118164,0.045000095367431214,163,163,6.47008404058361,0.07008417409801486,1785957300,2026-08-05T15:15:00-04:00,6.28491559702015,STOP,-18.758735922867658,2.0,11.423720377976423,-32.18245630084408,-4.387510306404001,-3.112973777805397,0.0,0,True,False,False,100.20754411849492,6.366600036621094,384.8798394616289,5.177996449029077,2.022336337737628,1,1,42.18754889440894,0.2929703251243298,0,,68.44429218654234,False,9.479999542236328,7.1361077138990305,6.294318907909741,6.301527620954559,-0.023585875050156524,0.01948058065734133,0.11973434032953385,False,0.7031265047844747,1785936900,pullback,,unavailable,,
JLHL,2026-08-05,pullback_1_only,realistic,pessimistic,exp1_common_exits,1785952740,1785952740,2026-08-05T14:00:00-04:00,pullback,10.178100357055664,10.27988136062622,10.085000267028809,0.09310009002685504,136,136,10.260718110139205,0.08261775308354118,1785952800,2026-08-05T14:00:00-04:00,10.002382513945268,STOP,-23.897626663013902,2.0,11.2360144193616,-37.133641082375505,-2.932773517921615,-1.940041632374661,0.0,0,True,False,False,87.03689171151457,10.137399673461914,,5.606515938171965,2.5638853593110267,1,2,48.181774044763806,0.7336899517516258,0,,64.03752167020508,False,16.139999389648438,11.668489108733661,10.0716758160585,10.011152852076512,0.04457483934936768,0.03534164923859476,0.16544989599602142,False,0.9147098845642271,1785936900,pullback,,unavailable,,
JUNS,2026-08-21,pullback_1_only,realistic,pessimistic,exp1_common_exits,1787328060,1787328060,2026-08-21T12:02:00-04:00,pullback,8.640000114440918,8.740000114440917,8.519999732971192,0.12000038146972614,124,124,8.720014326816441,0.08001421237552357,1787328240,2026-08-21T12:04:00-04:00,8.640008352132188,STOP,7.440023651122965,3.0,9.920733555017511,-5.480709903894546,-0.36832610761037504,-1.4167799635242786,1.9998745703243885,2,False,False,False,65.57060528619637,8.5600004196167,,7.946205309051092,2.014857572865428,1,2,46.15390258431219,0.495312488138887,0,,21.333262973585292,False,11.199999809265137,8.679634346219233,8.477024945423715,8.423799648433542,0.03502191422589718,0.03471041983955102,0.1688912859475871,False,1.3888932856512028,1787319300,pullback,,unavailable,,
KRO,2026-08-06,pullback_1_only,realistic,pessimistic,exp1_common_exits,1786024080,1786024080,2026-08-06T09:49:00-04:00,pullback,7.76,7.859999999999999,7.7200000190734865,0.039999980926513246,166,166,7.805058931168451,0.03505895024193678,1786024140,2026-08-06T09:49:00-04:00,7.68494106883155,STOP,-14.119779407764064,2.0,5.819785740161506,-21.93956514792557,-3.304152953242574,-2.1264795384044883,0.3735311904367137,0,True,False,False,24.476650106109705,7.730000019073486,,6.740488443171292,3.1854863584106776,1,1,4.086633552427739,0.13415020597866273,0,,-0.25000011920934373,True,7.75,7.44152570248999,7.542870931797143,7.345548245276306,0.2218335629297714,0.02584526500206394,0.09154293770372256,False,0.5154636717334181,1786023300,pullback,,unavailable,,
LVWR,2026-07-28,pullback_1_only,realistic,pessimistic,exp1_common_exits,1785253080,1785253080,2026-07-28T11:39:00-04:00,pullback,2.759500036239624,2.859500036239624,2.715458081180095,0.04404195505952879,163,163,2.8043057776440223,0.0448057414043984,1785253140,2026-07-28T11:39:00-04:00,2.6706523397756965,STOP,-14.482174523620172,2.0,7.303335848916939,-23.78551037253711,-3.313281082127189,-2.1412705083046935,0.0,0,True,False,False,11.934154480910276,2.7200000286102295,0.31313766389538555,5.331448040482843,4.727980037653246,1,1,49.32007154267302,0.2227405247813411,0,,8.866546877857557,False,3.1500000953674316,2.7969856093517262,2.686954987117987,2.6858354113940734,-0.0007279663953556614,0.002688783658751628,0.04404195505952884,True,1.5960121210777316,1785245700,pullback,,unavailable,,
LVWR,2026-07-28,pullback_1_only,realistic,pessimistic,exp1_common_exits,1785266700,1785266700,2026-07-28T15:26:00-04:00,pullback,2.000000009536743,2.100000009536743,1.9461006240167251,0.05389938552001783,157,157,2.0450066236087188,0.04500661407197598,1785267360,2026-07-28T15:36:00-04:00,1.8999861866708412,STOP_GAP,-15.701031671591116,2.0,7.067176927655664,-24.76820859924678,-2.9269218733944875,-2.3192595855779556,0.0,10,False,False,False,-19.753086662011455,1.9500000476837158,0.20663143314953875,9.283642148849479,2.9131724938717585,1,1,35.256072027975954,0.16457194343483705,0,,21.336051881400156,False,3.1500000953674316,2.6980937543487276,1.9582909565070197,2.0189934715784266,-0.06278050218563269,-0.0131336165903825,0.05389938552001773,True,2.6949692631502766,1785245700,pullback,,unavailable,,
NAMI,2026-08-07,pullback_1_only,realistic,pessimistic,exp1_common_exits,1786121400,1786121400,2026-08-07T12:51:00-04:00,pullback,4.5249998664855955,4.624999866485595,4.4700000190734865,0.05499984741210895,156,156,4.580068022822647,0.05506815633705101,1786121640,2026-08-07T12:54:00-04:00,4.414979934561367,STOP,-17.170608584868916,2.0,8.583133183890757,-27.753741768759674,-3.2347108119907952,-2.5448766930242295,0.0,3,False,False,False,54.29552022973391,4.489999771118164,,5.684452176606767,1.9176444980107465,1,3,30.61218134612166,0.22188122939591717,0,,103.72756292880865,False,10.23,8.06573609850206,4.449613232937575,4.44848121475763,-0.03655091998532889,0.040959623467333756,0.07799345385851918,False,1.215466277015061,1786109700,pullback,,unavailable,,
NAMI,2026-08-07,pullback_1_only,realistic,pessimistic,exp1_common_exits,1786128480,1786128480,2026-08-07T14:49:00-04:00,pullback,4.270000228881836,4.370000228881835,4.2200000190734865,0.05000020980834918,159,159,4.320096070673578,0.05009584179174172,1786128540,2026-08-07T14:49:00-04:00,4.169904177281745,STOP,-15.9152722044145,2.0,7.965238844886934,-25.880511049301433,-3.255396534693226,-2.201911410944135,0.0,0,True,False,False,45.704455191031855,4.239999771118164,,5.402819104603791,3.1895798722318327,1,2,27.285087300830074,0.13810879020565967,0,,119.1994952413769,False,10.23,7.915346855146814,4.191732232713164,4.156392842025476,0.026199314870440027,0.018777228886761844,0.06152924100034224,False,1.1709650381316838,1786109700,pullback,,unavailable,,
NRXP,2026-08-07,pullback_1_only,realistic,pessimistic,exp1_common_exits,1786111920,1786111920,2026-08-07T10:13:00-04:00,pullback,3.8296001052856443,3.9296001052856444,3.7699999713897707,0.0596001338958736,154,154,3.8696107369767634,0.040010631691118875,1786112100,2026-08-07T10:15:00-04:00,3.9488091078045047,T2,13.767630929946808,3.0,6.160292132456916,4.607338797489891,0.5019751205853643,-1.0001788637147595,2.389077635217104,2,False,False,False,23.504855058860457,3.8162999153137207,8.037294858044802,5.785118267433915,3.01327150270509,1,2,28.57142857142857,0.42427595708506766,0,,0.17449304563369838,False,3.8399999141693115,3.5604898973886905,3.7637681019552427,3.712499512584975,0.055289443673276484,0.010666934471451103,0.04031928560160782,False,1.556301761471466,1786109700,pullback,,unavailable,,
